Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation,,,,,,
2.78E+17,@inquirerdotnet: Typhoon ‘Pablo’ reduces PH farmers to beggars http://t.co/PBKrW3Db this is heart breaking,Media,Infrastructure and utilities,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,RT @engitulip: Looking at these photos really heartbreaking (T_T) Typhoon Bopha - In Focus - The Atlantic http://t.co/0oamRWS3 via @in_focus,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.78E+17,Nothing but the best for all the victims of the typhoon #PabloPH ... God provides.,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.78E+17,"RT @ABSCBNNews: 714 dead, 890 missing due to 'Pablo' - NDRRMC #PabloPH http://t.co/nkJ35lQQ",Media,Affected individuals,Related and informative,Police/EMS,Typhoon,MMU/Dispatch/USAR/CERT,,,,,,
2.78E+17,"“ At first he had hope some of his family would be found alive, now all he prays for is a body to bury. http://t.co/Y5eaiYBD #PabloPH”",Outsiders,Sympathy and support,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,"Children stand by wreckage of their village in Agusan del Sur, #Philippines - more help urgently needed after #Bopha http://t.co/N1nbfIYU",Eyewitness,Affected individuals,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,"RT @alagangkapatid: An elderly lady brought this soda bottle coin bank.Ipon ko ito,pero mas kailangan  ng nasalanta. #PabloPH #ReliefP ...",NGOs,Donations and volunteering,Related - but not informative,Other,Typhoon,Other,,,,,,
2.78E+17,The whole office agrees to donate exchange gift budget as cash donation to typhoon Pablo victims instead.,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,"If I have a 2 Million Peso in my side right now, I'd give the half of it to #PabloPH's victim.  #PleaseHelpThem :(",Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.78E+17,Philippines: Still struggling to reach Typhoon Bopha survivors http://t.co/Z4fFWv3H #Occupy #OpESR #OWS,Media,Other Useful Information,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,"12-11-12 | Marketing Head | Gothong Southern Shipping Lines, Inc. | Cagayan de Oro http://t.co/X7wTfdJ5 #CDO",Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.78E+17,Goodnight papa jeff @jeffcanoy: End of Day 9 coverage. Bukas ulit! #PabloPH,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.78E+17,"RT @WFP: #Philippines: @WFP appealing for funds to assist 400,000 people left hungry by Typhoon #Bopha http://t.co/ZUrx069e",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,RT @gmanews: European Union donates P160-M in assistance for victims of Typhoon #PabloPh.,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,RT @gmanews: European Union donates P160-M in assistance for victims of Typhoon #PabloPh.,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.78E+17,Humanitarian crisis in Philippines following Typhoon Bopha http://t.co/xTq4j4A5,Media,Other Useful Information,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @ANCALERTS: Latest from NDRRMC: 740 dead, 1,906 injured, 890 missing due to Typhoon Pablo #PabloPH",Media,Affected individuals,Related and informative,Police/EMS/Firefighter,Typhoon,MMU/Dispatch/USAR/CERT,,,,,,
2.79E+17,@davidconway92 If you were there for the end of sax class you'd understand. I'm sure @RyanHargadon would be only too happy too explain! #CDO,Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.79E+17,The Aboitiz Group is calling for cash donations for areas affected by typhoon Pablo. Details here:  http://t.co/PqCkEYpO,Business,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @MyDearWriter: Typhoon Pablo death toll is 700+ in Mindanao. Please help the survivors. Call &amp; donate: #TulongKapatidTelethon Hot ...,Media,Affected individuals,Related and informative,EMS,Typhoon,MMU/Dispatch/USAR/CERT,,,,,,
2.79E+17,@UPManilaOnline's Ugnayan ng Pahinungod is accepting donations for the victims of Typhoon #PabloPh. http://t.co/ZKmYmGj3,Government,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,Now on ANC: British Minister of State Hugo Swire says he has spoken with PH officials about typhoon Pablo &amp; the peace process in Mindanao,Media,Other Useful Information,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @GoYoLarrazabal: And BOOM! Jut like that, Pacquiao donates Php 10,000,000.00 to victims of Typhoon Pablo.  What about the others, wil ...",Outsiders,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @rapplerdotcom: Cateel, a week after Pablo http://t.co/Ew7NwOuB #PabloPH",Media,Infrastructure and utilities,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @RobNazal: WFP ambassador KC Concepcion shares her concern and lauds DSWD efforts in responding to the crisis #PabloPH http://t.co/0f ...,Eyewitness,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @theOFDA: The @USAID heavy-duty sheeting will provide temporary shelter material for approx 20,000 families in need #PabloPH #ReliefPH",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @unicefphils: Food, water and shelter are high in the priority needs in #PabloPH affected areas.",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @VECO_Cebu: Donate to victims of Typhoon Pablo through Aboitiz Foundation. Open this link for more details: http://t.co/EH2lYnLW,Business,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @OneCheGuevarra: Where was Philippine Congressman Manny Pacquiao when Typhoon Pablo devastated Mindanao?: The other day I came ac...  ...,Eyewitness,Other Useful Information,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,“@ABSCBNNews: Congressmen shell out P5k each for #PabloPH aid #reliefPH http://t.co/qXDOmnhz”  BARAT!!!,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @Metro_Card_Club: Let's help the victims of Typhoon Pablo! Cash donations are accepted at The Metro Card Club!  *If you wish to (cont ...,Business,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @makydudap: Do something amazing this Christmas.. SHARE! Pls donate and help the victims of typhoon #PabloPH :) #reliefPH God will gi ...,Outsiders,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @WFP_Asia: WFP #Philippines Ambassador @kc_concepcion distributes food in Compostela Valley, one of the worst-affected by #Bopha http ...",Eyewitness,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @TV5JournalisMO: Cities, towns may soon 'donate' calamity funds to areas devasted by typhoon Pablo - http://t.co/JFRJI3yc http://t.co ...",Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,Typhoon Bopha - In Focus-The Atlantic http://t.co/vHLZ8Dsl,Media,Other Useful Information,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"grabe~ Let's all pray for the victims of typhoon Pablo especially in Davao. =,(",Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @kc_concepcion: To all those who want to HELP FAMILIES affected by TYPHOON Pablo, here's WFP's ONLINE DONATE PAGE for #PabloPH 💖 http ...",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"@cristal18 RESCUE RUN for Typhoon Pablo victims,Dec23@BGC. 5K/10K.Reg starts Dec14@ MIZUNO/SecondWind/ARC. P200 donation. RT",Business,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,Typhoon Bopha - In Focus - The Atlantic http://t.co/v14csJgV vía @in_focus,Media,Infrastructure and utilities,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @jeffcanoy: In other news, let's all say YES to helping the victims of #PabloPH. They still need help. Can't stress that enough.",Media,Donations and volunteering,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @monsa97: #CosasQueNoOlvidaréDel2012 pa bajo y para la derecha semana santa con @anaruizcb2  y #pablo,Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.79E+17,RT @WFP_Asia: #NEWS: WFP &amp; @kc_concepcion move fast to bring hope to people affected by Typhoon #Bopha #Philippines http://t.co/73fYkFXg,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @dswdserves: ‘Pablo’-hit Pantawid beneficiaries to receive subsidy in December. http://t.co/IZo1qqCF #PabloPH #reliefPH @dinkysunflow ...,Government,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @NDRRMC_Opcen: NDRRMC Update SitRep No. 26 re Effects of Typhoon PABLO (BOPHA) as of 13 December 2012. 10:00AM. http://t.co/G8MHAWrq,Government,Caution and advice,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @philredcross: Typhoon Pablo Update Report (Total  Served):  Food items - 8,806 families Non-food items- 2,431 families Hot... http:/ ...",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @philredcross: Typhoon Pablo Update Report (Total  Served):  Food items - 8,806 families Non-food items- 2,431 families Hot... http:/ ...",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @OCHAAsiaPac: Clusters mobilizing response to the worst-affected communities, in support of the Government. Get the latest on #Bopha  ...",Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,Typhoon Bopha death toll rises to 902 - The death toll from Typhoon Bopha in the Philippines has increased to more t... http://t.co/Tu1uJf3C,Media,Affected individuals,Related and informative,EMS,Typhoon,MMU/CERT,,,,,,
2.79E+17,"RT @pcdspo: Situation report on the effects of typhoon Pablo (NDRRMC), December 13, 2012, as of 10 a.m http://t.co/pwv3N0dB | via @govph",Government,Caution and advice,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"I wonder if all these rich musicians will hold a benefit concert for Typhoon Bopha, which has just killed over 700 people. #121212Concert",Outsiders,Affected individuals,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,"Dear #reliefPH volunteers and friends, you are really teaching me a lot about compassion. Thank you. #PabloPH",Outsiders,Donations and volunteering,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,"@gmanews: Instead of buying firecrackers, DSWD urges public to just donate money for #PabloPH victims #DZBB | via @glenjuego. Agree!",Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @OCHAAsiaPac: Let's not forget that Typhoon #Bopha also affected Palau: http://t.co/sPMO4Jm7,NGOs,Affected individuals,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,GMA Kapuso Foundation accepts donations for typhoon Pablo victims http://t.co/7A2hXyKd,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @kc_concepcion: Hi guys! Back in Manila na. If u want to HELP those affected by the TYPHOON here's @WFP 's DONATE PAGE for #PabloPH 💖 ...,Outsiders,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @jamsisante: Tragic RT @24_Oras: Bilang ng namatay dahil sa Bagyong #PabloPH, nasa 902 na; Mahigit 900, nawawala.",Media,Affected individuals,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,COINCIDENCE????? http://t.co/GF0ajmbg … … … Damage due to typhoon Pablo reaches P14 billion - NDRRMC,Government,Infrastructure and utilities,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @babblingbarry: Praying for their families.Magpapasko pa naman :( @PhilstarNews: Death toll from typhoon Pablo rises to 902 http://t ...,Outsiders,Sympathy and support,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @RazFresco: #PCT (w/ @ImNotChillWill)  this month. #PABLO TBA 2013.,Not labeled,Not labeled,Not applicable,Other,Typhoon,Other,,,,,,
2.79E+17,RT @EmDiMadness: En la biblioteca con @dario_vargas_ @luciamateoo y #Pablo ajaja,Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.79E+17,Eating area demolished by Typhoon Pablo. We need to build a new one that is sturdy. http://t.co/hf473VRA,Outsiders,Infrastructure and utilities,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @marocharim: Dear Globe and Smart. Right now you got 493,080 hashtags between you guys. #PesoATweet, for the victims of #Pablo, pleas ...",NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,"On @CCTV_America 9am MNL, as the search continues for more than 350 missing fishermen after #Bopha, how 3 fishermen survived 9 days at sea.",Media,Affected individuals,Related and informative,Firefighter,Typhoon,USAR,,,,,,
2.79E+17,Sperrys foo daaayz #Pablo #Bff #FrenchBuddy #FWU http://t.co/ZP95pFxw,Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.79E+17,ella se pone mimosa #Patricia y èl #Pablo le habla del otro hijo  #inoportunidad #Graduados,Not labeled,Not labeled,Not related,Other,Typhoon,Other,,,,,,
2.79E+17,Today I have been reminded what death smells like. #bopha,Eyewitness,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,"RT @sergeibaka9: Typhoon Bopha devastating in the Phillippines, more than 900 victims and thousands affected. Praying for them. Nagdaras ...",Outsiders,Affected individuals,Related and informative,EMS,Typhoon,MMU/CERT,,,,,,
2.79E+17,"RT @sergeibaka9: Typhoon Bopha devastating in the Phillippines, more than 900 victims and thousands affected. Praying for them. Nagdaras ...",Outsiders,Affected individuals,Related and informative,EMS,Typhoon,MMU/CERT,,,,,,
2.79E+17,"RT @sergeibaka9: Typhoon Bopha devastating in the Phillippines, more than 900 victims and thousands affected. Praying for them. Nagdaras ...",Outsiders,Affected individuals,Related and informative,EMS,Typhoon,MMU/CERT,,,,,,
2.79E+17,"Sec. Almendras also in the dialogue with LGU, typhoon survivors #PabloPH",Outsiders,Affected individuals,Related and informative,Other,Typhoon,Other,,,,,,
2.79E+17,In the aftermath of super typhoon Bopha another video to touch your heart and soul. : http://t.co/FLcBYR2p,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.79E+17,RT @RonMunsayac: Why certify a bill urgent? The real urgency is authorizing supplemental budget for LGUs hit by #PabloPH . They need it  ...,Outsiders,Sympathy and support,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,RT @drakulita: TRENDING NOW: #iamforPeace #Mindanao Feels good to be able to hear fellow Pinoys' thoughts on peace. Let's make it happen ...,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.80E+17,"RT @sergeibaka9: Typhoon Bopha devastating in the Phillippines, more than 900 victims and thousands affected. Praying for them. Nagdaras ...",Outsiders,Affected individuals,Related and informative,EMS,Typhoon,MMU/CERT,,,,,,
2.80E+17,Más de 1.800 muertos y desaparecidos por el #tifón #Bopha en #Filipinas http://t.co/cu2QseXz,Not applicable,Affected individuals,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,KC Concepcion helps the World Food Programme's relief efforts in Mindanao for the victims of typhoon Pablo: http://t.co/KehpZFUv,Outsiders,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,Sad 2 hear tht da Typhoon victims r gtting more desperate as thy continue 2 struggle in order to survive n recover from the #pablo aftermath,Outsiders,Sympathy and support,Related - but not informative,Other,Typhoon,Other,,,,,,
2.80E+17,RT @ANCALERTS: Canada to give P70M more for typhoon victims http://t.co/maVX3W2l #PabloPH,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,RT @ANCALERTS: Canada to give P70M more for typhoon victims http://t.co/maVX3W2l #PabloPH,Media,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,RT @ayalamuseum: Read about Ayala Foundation's Typhoon #PabloPH relief drive and how you can help! http://t.co/ULc9hpdH,NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
2.80E+17,RT @WFP: Actress &amp; @WFP advocate @kc_concepcion helps out at food distribution after typhoon #Bopha hit #Philippines http://t.co/qT2 ...,NGOs,Donations and volunteering,Related and informative,Other,Typhoon,Other,,,,,,
